id_practicante,fecha_ingreso,area_asignada,supervisor_asignado,estado_final,asistencia_pct,tardanzas_30d,inasistencias_injust_30d,entregables_asignados,entregables_a_tiempo,entregables_a_tiempo_pct,retrasos_entregables,eval_supervisor_promedio,incidencias_registradas,reuniones_asistidas_pct,tendencia_desempeno
PRACT_0689,2023-01-07,Marketing,Supervisor_10,0,0.934980335451158,4,1,7,5,0.8191535772399254,2,3.7,1,0.8311493863706889,1
PRACT_0690,2023-04-20,TI,Supervisor_10,0,0.9424828533176901,3,1,7,6,0.9603840784511966,1,4.2,1,0.8256157017969759,0
PRACT_0691,2021-05-27,Marketing,Supervisor_6,0,0.9128185110299099,2,2,13,11,0.8762621279904156,2,4.1,0,0.8024336690764067,1
PRACT_0692,2024-09-08,Operaciones,Supervisor_4,0,0.9122921879998973,2,0,20,19,0.9644844620032554,1,4.4,1,0.9260477624765808,0
PRACT_0693,2022-03-19,Finanzas,Supervisor_4,0,0.961956822477866,2,0,7,5,0.8143778909200027,2,4.2,0,0.8718045233380173,0
PRACT_0694,2023-04-17,Marketing,Supervisor_6,0,0.9675532368620057,3,2,9,7,0.8417055080598376,2,3.5,1,0.8210376569757943,1
PRACT_0695,2023-11-03,Finanzas,Supervisor_5,0,0.9777332514082193,2,1,12,10,0.9067539884864049,2,5.0,0,0.864567555546262,0
PRACT_0696,2023-08-01,TI,Supervisor_6,0,0.9556682052681753,3,1,17,16,0.9433674413467805,1,4.3,0,0.833788818290317,1
PRACT_0697,2021-10-14,RRHH,Supervisor_7,0,0.9645759292261306,2,0,12,10,0.8979288423638032,2,4.2,0,0.9883389663003319,1
PRACT_0698,2022-12-21,RRHH,Supervisor_7,0,0.901351727169972,0,2,19,16,0.8775319801117598,3,4.9,1,0.8640009771522696,1
PRACT_0699,2024-02-12,Finanzas,Supervisor_9,0,0.9162170727137188,0,2,14,12,0.9251112879444978,2,3.7,1,0.866790704657878,0
PRACT_0700,2022-04-25,RRHH,Supervisor_8,0,0.9984914766016905,1,1,6,4,0.8062914390492053,2,3.8,1,0.9679716006799172,0
PRACT_0701,2021-01-22,Marketing,Supervisor_6,0,0.9075993506315831,2,1,20,17,0.8947370520806743,3,4.7,1,0.9295511522572009,0
PRACT_0702,2024-10-04,Finanzas,Supervisor_6,0,0.9678788222260245,2,2,20,18,0.9104430136109259,2,3.9,0,0.9420343214806003,1
PRACT_0703,2022-11-14,Operaciones,Supervisor_5,0,0.9176082633031717,3,0,16,14,0.9299052257498739,2,4.7,1,0.9272003607977921,1
PRACT_0704,2023-06-25,Marketing,Supervisor_1,0,0.9716718585767642,3,1,7,6,0.8951785021658981,1,3.9,1,0.989239256789713,1
PRACT_0705,2021-11-16,Marketing,Supervisor_9,0,0.9705990402961994,2,2,10,8,0.8770030742711235,2,3.5,0,0.8414001663116091,1
PRACT_0706,2021-05-06,Marketing,Supervisor_9,1,0.5819696709258315,14,7,8,5,0.6462026150203211,3,2.3,1,0.8956156967023183,-1
PRACT_0707,2021-10-04,Operaciones,Supervisor_9,0,0.9269634399219204,2,2,12,10,0.9060665512139269,2,3.8,0,0.9661912355113027,1
PRACT_0708,2024-05-12,TI,Supervisor_8,1,0.7291697497607309,12,1,5,3,0.6686560361142477,2,2.6,1,0.7355890355505369,0
PRACT_0709,2021-07-13,RRHH,Supervisor_10,0,0.9390086038780214,3,1,18,17,0.9554666890061232,1,4.5,0,0.9324743248792497,0
PRACT_0710,2022-11-27,Finanzas,Supervisor_3,0,0.9194547969699911,2,1,15,12,0.8540009992930029,3,4.9,0,0.9297651753001228,1
PRACT_0711,2024-08-02,TI,Supervisor_1,0,0.9731679598787482,3,1,12,9,0.8200989518479509,3,4.7,0,0.8116792448118308,1
PRACT_0712,2021-02-26,Finanzas,Supervisor_8,0,0.9154147524336335,2,0,10,8,0.8557414691241417,2,3.8,0,0.8436032997063878,0
PRACT_0713,2024-08-19,RRHH,Supervisor_7,0,0.9855643664144946,4,1,14,13,0.9972725803393763,1,4.7,1,0.9922941769049498,0
PRACT_0714,2024-04-01,Operaciones,Supervisor_5,0,0.9514669524051828,3,1,12,9,0.8163407919204458,3,4.5,0,0.9068728857718759,0
PRACT_0715,2021-01-19,Marketing,Supervisor_10,0,0.9105700603879301,1,1,8,7,0.9152879717285576,1,4.5,1,0.8756707206523824,1
PRACT_0716,2024-10-25,Marketing,Supervisor_7,1,0.7429253167358445,10,6,12,7,0.5891265244506769,5,2.7,5,0.80481538535563,-1
PRACT_0717,2021-09-21,Operaciones,Supervisor_10,1,0.6817070638510891,7,1,16,9,0.5928652044973759,7,2.4,2,0.7098075770623238,0
PRACT_0718,2023-03-05,TI,Supervisor_4,1,0.6043201501281833,10,4,13,8,0.682190965241873,5,2.2,4,0.5052651085727591,-1
PRACT_0719,2021-04-23,TI,Supervisor_9,0,0.9422539380223856,3,2,7,6,0.8839307685342022,1,4.5,0,0.9472475193430236,1
PRACT_0720,2024-09-12,Finanzas,Supervisor_10,0,0.9298337743587499,4,2,8,6,0.8480645761489661,2,3.9,0,0.9464435120105723,0
PRACT_0721,2022-06-26,Operaciones,Supervisor_2,1,0.5920590425099744,6,2,13,7,0.5437071194827522,6,1.8,1,0.5660594848439897,-1
PRACT_0722,2022-10-09,TI,Supervisor_9,0,0.9163608420843712,3,1,9,8,0.9150225133878723,1,4.4,1,0.9913320176848427,0
PRACT_0723,2022-08-02,Operaciones,Supervisor_9,0,0.9362767133137476,4,1,10,8,0.8573807097824204,2,3.9,1,0.8447816263082228,0
PRACT_0724,2023-12-25,RRHH,Supervisor_5,0,0.9250987206316071,4,0,14,11,0.8057715826672249,3,3.6,0,0.8915498734764399,1
PRACT_0725,2024-08-08,Marketing,Supervisor_1,0,0.9683434487053917,4,1,17,14,0.8556964912085578,3,3.5,0,0.8229471922521829,0
PRACT_0726,2021-01-25,Marketing,Supervisor_7,1,0.7393568594071572,13,5,15,9,0.6156367104460077,6,2.4,3,0.7413129277802354,-1
PRACT_0727,2021-01-01,Marketing,Supervisor_10,0,0.9501840242555638,2,1,18,15,0.8347895603208386,3,4.0,0,0.8750902240114425,0
PRACT_0728,2023-06-30,Operaciones,Supervisor_10,0,0.9777944527470321,3,1,13,12,0.9621331546967025,1,4.6,1,0.8706346924419411,1
PRACT_0729,2021-05-21,Operaciones,Supervisor_4,0,0.9841339719006048,3,2,11,10,0.9429383467829514,1,4.1,1,0.9653953754441895,1
PRACT_0730,2022-10-10,Finanzas,Supervisor_9,0,0.9579766457434273,3,1,13,11,0.880805990065692,2,4.2,0,0.8019123425700957,1
PRACT_0731,2021-07-07,Marketing,Supervisor_6,0,0.9618935162763433,4,0,6,5,0.8545645337760405,1,4.1,0,0.9595893541784846,1
PRACT_0732,2024-02-26,Finanzas,Supervisor_3,1,0.5990100684252277,7,4,20,13,0.6975779854924332,7,2.5,3,0.7285794262992314,-1
PRACT_0733,2021-07-20,Marketing,Supervisor_6,0,0.989486920070552,1,2,5,4,0.8481919324562561,1,4.0,0,0.9972197026960399,1
PRACT_0734,2024-02-25,Finanzas,Supervisor_10,0,0.902420604442253,3,0,9,7,0.8331240118820343,2,4.9,1,0.9178886441208498,1
PRACT_0735,2021-09-14,Finanzas,Supervisor_6,0,0.9348602469442846,2,2,6,5,0.8489403690299318,1,4.9,0,0.8110758268295917,1
PRACT_0736,2022-07-01,RRHH,Supervisor_5,1,0.7526301475424496,15,1,20,13,0.6751136770463428,7,2.8,2,0.5202581305774905,-1
PRACT_0737,2021-07-13,Finanzas,Supervisor_2,0,0.9080089509671161,0,2,20,16,0.8139043080506392,4,4.9,1,0.9766305972743664,1
PRACT_0738,2022-12-04,Operaciones,Supervisor_10,1,0.5641093345999024,12,1,11,5,0.4855298498148982,6,2.2,4,0.8364856582044213,-1
PRACT_0739,2024-02-02,Finanzas,Supervisor_10,0,0.9589285727862851,3,0,5,4,0.9883750100294506,1,4.3,1,0.8691780151164047,1
PRACT_0740,2024-07-12,Marketing,Supervisor_2,0,0.9559993671463558,4,1,6,5,0.8467158166243733,1,4.6,1,0.9236064968362274,1
PRACT_0741,2023-03-13,Finanzas,Supervisor_7,0,0.9738928296130955,2,2,7,6,0.9848433524487092,1,4.5,1,0.8979182714111201,0
PRACT_0742,2023-07-31,TI,Supervisor_2,0,0.9812612639088172,2,2,19,17,0.9078461054672966,2,4.8,1,0.9934328110272104,1
PRACT_0743,2024-11-08,Marketing,Supervisor_6,0,0.912857957851167,1,1,8,7,0.8802696008477037,1,4.6,1,0.9899921801753784,1
PRACT_0744,2024-07-07,TI,Supervisor_5,0,0.9018380989775242,0,0,7,6,0.9206583021224035,1,5.0,0,0.9967678017081549,1
PRACT_0745,2022-02-18,Marketing,Supervisor_4,0,0.9689638519658906,2,0,12,10,0.8870181853399048,2,4.0,0,0.9732897561268529,1
PRACT_0746,2024-10-13,Operaciones,Supervisor_7,1,0.6054871285182257,15,3,15,8,0.5337548902596153,7,2.7,3,0.8638206363100405,-1
PRACT_0747,2024-01-04,Operaciones,Supervisor_8,0,0.9625983913917954,4,0,8,6,0.8214997274218858,2,4.5,0,0.8434557557534273,1
PRACT_0748,2024-10-10,Operaciones,Supervisor_4,0,0.9150544588062225,4,2,15,14,0.9516891913999729,1,4.5,0,0.9662013577979549,1
PRACT_0749,2023-06-29,TI,Supervisor_1,1,0.664164016333087,14,4,14,7,0.545158405087186,7,2.0,2,0.7835428452817099,0
PRACT_0750,2021-07-07,RRHH,Supervisor_1,0,0.9504424746063437,1,2,19,15,0.8143615090890939,4,4.7,1,0.992557301765614,0
PRACT_0751,2024-08-06,Marketing,Supervisor_1,0,0.9585077816373216,1,0,20,18,0.9117146843416533,2,4.9,0,0.9142523656885239,1
PRACT_0752,2021-02-14,Operaciones,Supervisor_1,1,0.6796095057156974,12,5,13,5,0.4154986527486969,8,1.8,3,0.5340668666842225,0
PRACT_0753,2021-03-24,Marketing,Supervisor_5,0,0.9495690770228714,4,0,18,16,0.931962664057612,2,4.4,1,0.9194797782374307,1
PRACT_0754,2024-02-21,TI,Supervisor_4,0,0.9332734153983856,4,1,7,6,0.8588696333030756,1,4.1,0,0.9373161856042576,1
PRACT_0755,2021-12-24,RRHH,Supervisor_9,0,0.9071180236318086,0,2,18,17,0.9766331355951235,1,5.0,0,0.8440642057424856,1
PRACT_0756,2023-12-26,TI,Supervisor_3,0,0.9089520196796842,3,0,9,7,0.8491654265266433,2,4.2,0,0.8788226767025458,1
PRACT_0757,2023-07-25,Marketing,Supervisor_7,0,0.9433778274407154,3,1,17,14,0.8256110276993761,3,3.8,0,0.919700682810336,1
PRACT_0758,2022-01-10,RRHH,Supervisor_8,0,0.9355793127820993,0,0,19,16,0.8794907851334054,3,4.1,0,0.8748211474633012,0
PRACT_0759,2021-06-11,RRHH,Supervisor_6,1,0.6806471816360742,8,3,17,8,0.47573425588295787,9,2.5,3,0.6499790868954656,-1
PRACT_0760,2024-11-04,TI,Supervisor_10,0,0.9304838169256268,4,1,5,4,0.9842795176000393,1,3.6,0,0.8266173278345595,0
PRACT_0761,2024-10-13,Operaciones,Supervisor_1,0,0.9687910091455324,3,2,20,18,0.9235630559517778,2,4.4,1,0.9881493446155332,1
PRACT_0762,2024-04-26,Marketing,Supervisor_8,0,0.9863954822009511,4,0,15,14,0.936551384946704,1,4.9,1,0.9500988768990193,1
PRACT_0763,2021-11-18,Finanzas,Supervisor_10,0,0.9298863188786868,0,0,16,15,0.9432979726665152,1,4.8,1,0.8002486877732204,1
PRACT_0764,2022-03-26,Finanzas,Supervisor_3,0,0.9192984007939029,1,0,10,9,0.9468128070046216,1,3.6,1,0.9531226568044331,1
PRACT_0765,2023-11-03,TI,Supervisor_8,0,0.9116180574254089,0,1,10,9,0.9119772312253475,1,5.0,1,0.9479589985315717,1
PRACT_0766,2021-07-03,Marketing,Supervisor_4,0,0.9616254040570813,3,1,13,12,0.9444311158633256,1,4.5,1,0.8019461920311046,1
PRACT_0767,2021-04-21,Marketing,Supervisor_8,0,0.944385599114057,4,1,13,11,0.850131196008314,2,3.7,1,0.873920859522753,0
PRACT_0768,2022-05-23,TI,Supervisor_1,1,0.5658055010187011,8,2,17,11,0.6507847332734704,6,1.5,2,0.7426990761302122,0
PRACT_0769,2024-08-06,Marketing,Supervisor_3,0,0.9653136733291856,3,0,14,11,0.8568271728410797,3,3.8,0,0.8905501303716072,0
PRACT_0770,2021-10-22,Operaciones,Supervisor_6,1,0.5519691140518496,12,1,7,3,0.5464723388300292,4,2.8,5,0.8111944474882029,-1
PRACT_0771,2023-06-23,TI,Supervisor_9,0,0.9554300705847952,1,0,15,14,0.9504118736900736,1,3.5,1,0.8850916665268869,0
PRACT_0772,2024-05-23,Operaciones,Supervisor_2,1,0.6845019335688426,8,6,5,3,0.61648889080141,2,1.8,2,0.5615451877815348,-1
PRACT_0773,2023-09-01,Marketing,Supervisor_1,0,0.9734227801186084,1,1,6,5,0.9583929983929206,1,4.6,1,0.9952831248547658,0
PRACT_0774,2022-09-24,TI,Supervisor_10,0,0.9055109639940667,4,0,15,12,0.8361946127956005,3,4.4,1,0.8484079985552093,1
PRACT_0775,2023-11-17,Marketing,Supervisor_3,0,0.988787293185133,4,0,12,9,0.8099965430155104,3,4.7,0,0.9435384621082665,0
PRACT_0776,2023-01-03,TI,Supervisor_4,0,0.9702991726146819,1,1,16,13,0.8656544587116303,3,4.6,0,0.8286312623328145,1
PRACT_0777,2024-06-08,Marketing,Supervisor_5,0,0.9216125998348762,0,2,10,8,0.863305630039594,2,3.6,1,0.8658025227567866,0
PRACT_0778,2021-11-17,Operaciones,Supervisor_3,0,0.918340534860974,4,0,11,10,0.9323781109401801,1,4.8,0,0.8884055216860848,0
PRACT_0779,2023-07-02,Operaciones,Supervisor_10,0,0.9431660214143783,0,0,19,15,0.8184842200906358,4,3.8,0,0.8384464009054128,1
PRACT_0780,2024-06-10,Marketing,Supervisor_2,0,0.9817565329544597,4,0,10,8,0.822539572087665,2,4.3,0,0.8899919152737219,1
PRACT_0781,2022-03-13,TI,Supervisor_2,0,0.9842949993139107,4,1,7,5,0.8112756382581106,2,4.5,0,0.83143256459835,1
PRACT_0782,2023-02-20,Finanzas,Supervisor_7,0,0.9520456092139383,2,0,16,15,0.9423764170458578,1,3.8,0,0.911801307797178,1
PRACT_0783,2024-11-27,Operaciones,Supervisor_9,0,0.9860810862686737,3,0,14,13,0.967457971811697,1,5.0,0,0.9327426505040388,1
PRACT_0784,2023-12-13,Operaciones,Supervisor_10,0,0.9005443709191691,3,0,17,13,0.816935231048538,4,4.2,1,0.8124868568056022,1
PRACT_0785,2024-08-29,Finanzas,Supervisor_2,0,0.9035174631531597,0,0,8,6,0.8041482685612402,2,3.6,1,0.9742264242164336,1
PRACT_0786,2024-07-28,Marketing,Supervisor_7,1,0.8191375577728599,8,1,13,7,0.6094698969439389,6,2.9,5,0.5740563540168142,-1
PRACT_0787,2022-12-27,TI,Supervisor_7,0,0.9775331929885916,0,2,7,6,0.9468746957353548,1,4.4,0,0.8450724850640647,0
PRACT_0788,2021-01-31,Marketing,Supervisor_7,0,0.9450706058250385,4,2,14,13,0.9657077151854099,1,4.5,1,0.9322699680166127,1
PRACT_0789,2021-12-03,RRHH,Supervisor_3,0,0.9753610131477988,2,0,16,13,0.8654519890339065,3,4.3,1,0.8937502120868829,0
PRACT_0790,2021-07-02,Operaciones,Supervisor_7,1,0.8344738116031976,15,1,12,5,0.4653397345349265,7,2.8,4,0.6997582396684263,-1
PRACT_0791,2023-11-13,RRHH,Supervisor_1,0,0.9772089523881285,4,0,7,6,0.9119230011530153,1,3.5,1,0.8256309969126265,1
PRACT_0792,2022-06-28,Operaciones,Supervisor_10,0,0.9842371333818322,1,0,11,9,0.8345313071664798,2,3.9,1,0.9611471643752817,0
PRACT_0793,2024-01-03,Operaciones,Supervisor_1,0,0.9760606581390062,1,1,7,6,0.986168733936639,1,4.2,1,0.923410849220842,0
PRACT_0794,2023-10-31,RRHH,Supervisor_5,0,0.9168211092433541,3,1,7,5,0.8466100197049231,2,3.6,0,0.8270764086618912,0
PRACT_0795,2022-10-22,RRHH,Supervisor_2,0,0.9833574109645736,0,1,12,11,0.9901744409250856,1,4.6,1,0.8747998734051192,1
PRACT_0796,2021-06-09,Marketing,Supervisor_9,1,0.5682880870084736,11,3,9,5,0.6244268097109379,4,2.1,4,0.824163973094012,-1
PRACT_0797,2023-11-04,RRHH,Supervisor_7,1,0.8124139648154514,15,1,12,4,0.408939929118875,8,1.9,2,0.7273420183946483,-1
PRACT_0798,2024-04-16,Marketing,Supervisor_4,0,0.9458649898081076,3,1,18,16,0.897589581851413,2,3.5,0,0.8217297558265861,1
PRACT_0799,2022-02-16,Marketing,Supervisor_4,0,0.9676976752311028,4,0,14,12,0.8734149901490069,2,4.6,1,0.8745554091578573,1
PRACT_0800,2023-10-09,Marketing,Supervisor_2,1,0.6740342967582252,10,5,18,8,0.4745608006038509,10,2.8,3,0.5970777593822938,-1
PRACT_0801,2021-02-22,Operaciones,Supervisor_5,0,0.9093990929416602,2,2,12,9,0.818954178318404,3,4.1,1,0.9034931107307453,0
PRACT_0802,2022-02-12,Operaciones,Supervisor_4,0,0.9290722307620666,0,2,11,9,0.8351231068662333,2,4.3,1,0.9686722257743979,0
PRACT_0803,2023-04-27,RRHH,Supervisor_1,0,0.9983731853997007,0,1,5,4,0.8221411377613023,1,3.8,1,0.8872534269608839,0
PRACT_0804,2023-11-12,Operaciones,Supervisor_8,0,0.9960714751669817,1,1,13,10,0.8274135885080897,3,4.4,0,0.8866684060736646,0
PRACT_0805,2023-11-20,RRHH,Supervisor_3,0,0.9320486897655548,3,2,8,7,0.9603892640090139,1,3.5,1,0.9810701804654074,1
PRACT_0806,2022-12-04,Operaciones,Supervisor_6,0,0.9996296804245226,4,2,9,8,0.9313313913245691,1,4.2,0,0.9152370825014545,1
PRACT_0807,2021-09-17,TI,Supervisor_4,1,0.7959429184239148,15,5,5,3,0.6012947023808555,2,2.5,4,0.7264764349589627,-1
PRACT_0808,2024-05-13,TI,Supervisor_9,1,0.7138358248012892,12,4,18,11,0.6623729430154601,7,2.9,4,0.6047639567501557,-1
PRACT_0809,2023-12-19,RRHH,Supervisor_7,0,0.904012462026101,0,0,12,10,0.9028085579356409,2,4.1,1,0.9215445495674253,0
PRACT_0810,2023-02-15,Operaciones,Supervisor_9,0,0.990144682953838,2,1,5,4,0.8301473986062338,1,4.6,0,0.9151820934834793,0
PRACT_0811,2023-11-02,Operaciones,Supervisor_10,1,0.6951002477425119,15,6,7,3,0.4895938040760225,4,2.4,2,0.6587405881367456,0
PRACT_0812,2024-08-06,Marketing,Supervisor_3,1,0.8039666529209692,8,7,9,5,0.5839850040525696,4,2.9,5,0.8962782263596722,-1
PRACT_0813,2023-04-30,Finanzas,Supervisor_1,0,0.9834429119905742,1,1,16,13,0.8553244554187402,3,4.1,1,0.9763781929896174,1
PRACT_0814,2021-12-20,RRHH,Supervisor_5,1,0.7915521753203801,15,5,7,4,0.5882891064705363,3,2.0,1,0.7998345160307263,-1
PRACT_0815,2024-01-04,Finanzas,Supervisor_3,1,0.7443608512502168,10,3,5,2,0.492787919116909,3,2.8,2,0.7149382353652002,0
PRACT_0816,2023-05-23,Finanzas,Supervisor_6,0,0.9291415138676049,1,0,19,16,0.8718327877267906,3,3.6,1,0.8924119603789261,0
PRACT_0817,2023-09-18,RRHH,Supervisor_8,0,0.933616025774452,4,2,11,10,0.9173178801108979,1,3.7,0,0.8369794790446399,0
PRACT_0818,2024-06-18,Operaciones,Supervisor_4,0,0.9308469212582686,1,2,7,5,0.835706580907943,2,3.6,0,0.8611474948029247,1
PRACT_0819,2023-10-15,RRHH,Supervisor_5,0,0.9020045999532564,2,0,10,8,0.8685839317259759,2,4.8,1,0.9547921599646421,1
PRACT_0820,2024-03-23,Finanzas,Supervisor_5,0,0.9582568909214811,2,1,17,15,0.8838779675936779,2,3.5,0,0.8907497907875103,0
PRACT_0821,2024-01-25,Operaciones,Supervisor_4,1,0.7445917846561114,10,2,10,6,0.6197859464386778,4,2.8,1,0.8529078066278006,0
PRACT_0822,2021-10-21,TI,Supervisor_4,0,0.9853865993525204,0,1,18,17,0.9524637523387952,1,4.2,0,0.8295822272691058,0
PRACT_0823,2021-07-28,RRHH,Supervisor_4,0,0.9140165433382731,2,1,9,7,0.8290130789280847,2,3.5,0,0.9016694192027274,0
PRACT_0824,2024-09-28,RRHH,Supervisor_4,0,0.9544183148976801,1,0,10,9,0.9794565344271043,1,4.1,1,0.9293931368042617,1
PRACT_0825,2024-01-17,Operaciones,Supervisor_4,0,0.9008008140673783,0,2,8,6,0.80002372898217,2,3.8,0,0.9033696912615852,1
PRACT_0826,2023-03-29,TI,Supervisor_5,1,0.5332827766987553,15,5,9,5,0.5628103741769935,4,2.4,2,0.8556907566339949,0
PRACT_0827,2022-01-25,TI,Supervisor_2,0,0.9054211744205993,2,1,19,17,0.9382699728552325,2,4.5,0,0.9979126563658279,1
PRACT_0828,2021-11-21,Operaciones,Supervisor_2,0,0.9725478034015487,4,1,19,18,0.9968036300392721,1,4.2,1,0.823166931668274,0
PRACT_0829,2023-07-29,Marketing,Supervisor_9,0,0.9081059563877604,0,0,7,6,0.938214721320914,1,3.6,1,0.8259909808153842,1
PRACT_0830,2023-06-08,RRHH,Supervisor_2,0,0.971645298155879,4,2,6,5,0.8585448875679544,1,4.5,1,0.8260648227120243,0
PRACT_0831,2024-03-26,RRHH,Supervisor_6,0,0.9249624704410584,4,0,5,4,0.8324920427673667,1,4.8,1,0.9362354192141056,1
PRACT_0832,2022-10-30,Finanzas,Supervisor_2,0,0.9877712960696939,4,0,10,9,0.9910828329492193,1,4.6,1,0.8745352190991676,1
PRACT_0833,2022-09-25,Operaciones,Supervisor_5,0,0.9813149988363814,3,0,5,4,0.8388932689315389,1,4.7,0,0.9466629322531812,0
PRACT_0834,2022-07-31,Finanzas,Supervisor_4,0,0.9957830217475276,4,2,10,9,0.9647595230870069,1,3.8,1,0.8810942945773957,1
PRACT_0835,2021-05-17,Finanzas,Supervisor_7,0,0.9883762015458032,1,0,15,13,0.8763419638187083,2,4.8,0,0.9255213442664127,1
PRACT_0836,2022-03-04,TI,Supervisor_7,0,0.9933329419116347,2,0,8,7,0.8869968358340926,1,4.0,1,0.9539716011357787,1
PRACT_0837,2022-09-04,RRHH,Supervisor_6,1,0.8005598387796578,8,2,13,6,0.5292115995095216,7,1.5,1,0.7192863642619682,-1
PRACT_0838,2023-06-30,Finanzas,Supervisor_10,0,0.9693381900614856,4,0,5,4,0.9392526950601067,1,4.8,0,0.9079007180900013,0
PRACT_0839,2023-03-30,TI,Supervisor_5,0,0.9170259152125436,2,1,9,8,0.9530137148754074,1,4.9,1,0.8176468650571269,0
PRACT_0840,2021-05-21,Operaciones,Supervisor_1,0,0.9271707518854093,0,1,10,9,0.9649893858921115,1,4.5,1,0.882156348581887,0
PRACT_0841,2024-01-12,Finanzas,Supervisor_3,0,0.9212726966130274,0,1,12,11,0.9792395596558792,1,3.8,1,0.9091554306449875,0
PRACT_0842,2021-06-26,RRHH,Supervisor_9,0,0.9603585787658205,2,2,15,13,0.8962620757116587,2,3.9,1,0.892396165133282,1
PRACT_0843,2021-07-17,Finanzas,Supervisor_1,0,0.9503619937973602,1,1,10,9,0.9500706244816686,1,4.2,1,0.9801564000376851,1
PRACT_0844,2022-09-16,Operaciones,Supervisor_5,1,0.8034779990054483,15,5,17,9,0.5777459213895775,8,2.8,1,0.8626122528477957,-1
PRACT_0845,2022-11-22,Finanzas,Supervisor_2,0,0.9952672866499076,2,0,19,16,0.8793212250701945,3,3.7,1,0.9643834761177523,1
PRACT_0846,2024-12-15,RRHH,Supervisor_4,0,0.9404859889618145,3,1,17,13,0.8005055099663818,4,4.7,1,0.875059615074624,1
PRACT_0847,2022-02-05,TI,Supervisor_1,0,0.9506350553280812,0,1,8,6,0.8357215818647306,2,3.9,0,0.9434598303375069,0
PRACT_0848,2022-04-16,RRHH,Supervisor_3,1,0.8400307248814487,13,5,18,12,0.6884293937150011,6,2.7,5,0.6581153844278439,0
PRACT_0849,2021-08-06,TI,Supervisor_10,0,0.9276238941623144,4,1,5,4,0.8400640972147643,1,4.9,1,0.8465187197951518,1
PRACT_0850,2023-07-18,Marketing,Supervisor_7,0,0.9792390775358814,2,2,14,11,0.8293696338146853,3,4.1,0,0.8685805287101763,1
PRACT_0851,2022-09-24,RRHH,Supervisor_10,0,0.9225239902335246,2,1,11,9,0.8426994787821992,2,4.0,0,0.8141929266571072,0
PRACT_0852,2023-08-09,RRHH,Supervisor_3,0,0.9681460115425272,1,2,18,16,0.922242866239766,2,4.7,0,0.8663555018009295,1
PRACT_0853,2023-06-25,Operaciones,Supervisor_4,0,0.9253615627638564,0,2,13,12,0.9998018923337736,1,4.3,1,0.8921484434522343,0
PRACT_0854,2021-06-24,Finanzas,Supervisor_2,1,0.8093066860909854,14,7,18,11,0.6293691154171306,7,2.5,2,0.8821923579123321,0
PRACT_0855,2021-01-23,TI,Supervisor_3,0,0.9561477943736677,3,1,6,5,0.9586341639988083,1,4.4,0,0.862682117243925,1
PRACT_0856,2021-08-23,TI,Supervisor_9,0,0.9185933640874385,4,2,8,6,0.8221497015661019,2,3.7,1,0.9804907078411041,0
PRACT_0857,2023-11-03,Operaciones,Supervisor_3,0,0.9224369175698486,1,2,11,10,0.9893542962872042,1,4.8,1,0.8457716551646994,1
PRACT_0858,2024-01-30,Operaciones,Supervisor_5,0,0.9493849195708101,0,1,7,6,0.8746609980245775,1,3.8,0,0.8381937795518499,1
PRACT_0859,2023-07-18,Finanzas,Supervisor_2,0,0.9961602025574878,3,2,19,16,0.8847874511787163,3,4.9,1,0.903799091286433,1
PRACT_0860,2022-06-07,Finanzas,Supervisor_4,0,0.9769642163883654,2,1,8,7,0.9313243898946258,1,3.9,0,0.9345022738594813,1
PRACT_0861,2022-03-07,RRHH,Supervisor_7,0,0.9488309642825845,3,0,7,6,0.9376220798501304,1,4.6,0,0.8088664501604563,0
PRACT_0862,2023-03-04,Marketing,Supervisor_7,0,0.9337719144562218,1,2,15,12,0.8384686312950043,3,3.9,0,0.8442131730094433,1
PRACT_0863,2022-06-17,Finanzas,Supervisor_3,0,0.9549268493348443,0,1,16,14,0.9045916555136455,2,4.0,0,0.8911367333002633,1
PRACT_0864,2023-09-06,Operaciones,Supervisor_5,0,0.974836083342862,1,0,5,4,0.9143279446540296,1,4.0,1,0.8662008671966364,0
PRACT_0865,2024-08-09,Finanzas,Supervisor_1,0,0.97839285884528,2,2,13,12,0.9942348810279916,1,4.6,1,0.9425242158696644,1
PRACT_0866,2023-03-21,TI,Supervisor_10,0,0.9324608798096945,2,2,7,6,0.8899454616647564,1,4.3,1,0.9022321192082634,1
PRACT_0867,2023-07-02,Marketing,Supervisor_10,0,0.9721159268213877,0,1,5,4,0.9913593649017262,1,4.8,0,0.83207182112078,0
PRACT_0868,2024-01-30,RRHH,Supervisor_10,0,0.9657788780036186,4,0,11,10,0.9768140218831463,1,4.0,1,0.9788930758630181,0
PRACT_0869,2024-08-20,TI,Supervisor_1,1,0.8356893021987029,12,6,6,3,0.5612817120179239,3,2.5,3,0.6171622701933438,-1
PRACT_0870,2023-05-21,TI,Supervisor_5,1,0.8258816016778052,12,7,18,8,0.46751750365440164,10,2.6,5,0.7924524435857694,0
PRACT_0871,2022-06-24,Marketing,Supervisor_10,0,0.9789379325603578,3,2,19,17,0.9340805782032728,2,3.7,1,0.955983155821082,1
PRACT_0872,2023-10-21,RRHH,Supervisor_9,0,0.9723394688854928,3,2,5,4,0.9055029039777089,1,4.1,0,0.9926315400512205,0
